Date,Open,High,Low,Close,Adj Close,Volume
"Apr 07, 2020","1,695.70","1,724.40","1,658.00","1,664.80","1,664.80","1,144"
"Apr 06, 2020","1,629.10","1,696.70","1,625.90","1,677.00","1,677.00","1,063"
"Apr 03, 2020","1,624.50","1,636.00","1,619.80","1,633.70","1,633.70",643
"Apr 02, 2020","1,590.90","1,631.20","1,586.00","1,625.70","1,625.70","1,294"
"Apr 01, 2020","1,570.00","1,600.00","1,570.00","1,578.20","1,578.20","2,158"
"Mar 31, 2020","1,618.70","1,621.00","1,576.00","1,583.40","1,583.40","2,874"
"Mar 30, 2020","1,641.20","1,652.80","1,607.20","1,622.00","1,622.00","16,389"
"Mar 27, 2020","1,623.90","1,623.90","1,623.90","1,623.90","1,623.90","100,638"
"Mar 26, 2020","1,660.50","1,660.50","1,650.10","1,650.10","1,650.10",3
"Mar 25, 2020","1,676.50","1,676.50","1,631.10","1,632.30","1,632.30",476
"Mar 24, 2020","1,592.70","1,685.50","1,592.70","1,660.20","1,660.20",442
"Mar 23, 2020","1,505.30","1,567.00","1,490.20","1,567.00","1,567.00",51
"Mar 20, 2020","1,483.50","1,484.00","1,483.50","1,484.00","1,484.00",14
"Mar 19, 2020","1,481.50","1,491.60","1,471.00","1,478.60","1,478.60",262
"Mar 18, 2020","1,537.50","1,542.00","1,477.30","1,477.30","1,477.30",333
"Mar 17, 2020","1,469.30","1,537.70","1,469.30","1,524.90","1,524.90",122
"Mar 16, 2020","1,569.10","1,569.10","1,452.10","1,485.90","1,485.90",193
"Mar 13, 2020","1,574.90","1,589.80","1,513.80","1,515.70","1,515.70",89
"Mar 12, 2020","1,637.00","1,647.50","1,566.40","1,589.30","1,589.30",256
"Mar 11, 2020","1,656.60","1,666.50","1,635.00","1,641.40","1,641.40",47
"Mar 10, 2020","1,671.60","1,674.60","1,643.00","1,659.10","1,659.10",48
"Mar 09, 2020","1,696.10","1,701.60","1,657.70","1,674.50","1,674.50",161
"Mar 06, 2020","1,670.80","1,686.20","1,647.20","1,670.80","1,670.80",175
"Mar 05, 2020","1,637.30","1,672.90","1,637.20","1,666.40","1,666.40",154
"Mar 04, 2020","1,645.40","1,645.90","1,631.30","1,641.10","1,641.10",83
"Mar 03, 2020","1,594.50","1,645.30","1,594.00","1,642.10","1,642.10",610
"Mar 02, 2020","1,583.90","1,608.30","1,574.30","1,592.30","1,592.30",537
"Feb 28, 2020","1,640.30","1,642.50","1,564.10","1,564.10","1,564.10",289
"Feb 27, 2020","1,641.10","1,658.00","1,638.50","1,640.00","1,640.00",707
"Feb 26, 2020","1,644.00","1,648.10","1,636.40","1,640.00","1,640.00","1,990"
"Feb 25, 2020","1,645.10","1,653.70","1,632.30","1,646.90","1,646.90",409
"Feb 24, 2020","1,657.00","1,686.60","1,650.00","1,672.40","1,672.40",435
"Feb 21, 2020","1,619.30","1,645.00","1,619.30","1,644.60","1,644.60",186
"Feb 20, 2020","1,606.50","1,621.00","1,603.00","1,616.60","1,616.60",117
"Feb 19, 2020","1,600.60","1,610.50","1,599.70","1,607.50","1,607.50",542
"Feb 18, 2020","1,579.80","1,604.30","1,579.80","1,600.00","1,600.00",310
"Feb 14, 2020","1,575.80","1,582.70","1,574.80","1,582.70","1,582.70",68
"Feb 13, 2020","1,570.20","1,575.10","1,570.20","1,575.10","1,575.10",74
"Feb 12, 2020","1,565.20","1,568.70","1,561.00","1,567.40","1,567.40",36
"Feb 11, 2020","1,570.90","1,571.10","1,561.90","1,565.60","1,565.60",440
"Feb 10, 2020","1,569.30","1,574.70","1,568.60","1,574.70","1,574.70",128
"Feb 07, 2020","1,564.90","1,571.90","1,560.50","1,568.60","1,568.60",431
"Feb 06, 2020","1,553.60","1,565.60","1,551.60","1,565.10","1,565.10",110
"Feb 05, 2020","1,553.20","1,560.70","1,547.70","1,557.80","1,557.80","1,305"
"Feb 04, 2020","1,577.70","1,577.70","1,547.80","1,550.40","1,550.40",978
"Feb 03, 2020","1,592.90","1,593.30","1,568.20","1,577.20","1,577.20","1,062"
"Jan 31, 2020","1,573.40","1,589.00","1,570.00","1,582.90","1,582.90","1,095"
"Jan 30, 2020","1,576.80","1,585.00","1,571.40","1,583.50","1,583.50","62,336"
"Jan 29, 2020","1,569.80","1,569.80","1,569.80","1,569.80","1,569.80","251,274"
"Jan 28, 2020","1,576.40","1,576.40","1,569.20","1,569.20","1,569.20",3
"Jan 27, 2020","1,584.30","1,584.50","1,576.80","1,576.80","1,576.80",22
"Jan 24, 2020","1,556.30","1,571.10","1,556.30","1,571.10","1,571.10",43
"Jan 23, 2020","1,553.10","1,564.60","1,552.20","1,564.60","1,564.60",15
"Jan 22, 2020","1,549.80","1,557.10","1,549.80","1,555.30","1,555.30",42
"Jan 21, 2020","1,559.30","1,566.20","1,551.00","1,556.40","1,556.40",45
"Jan 17, 2020","1,554.10","1,558.80","1,553.60","1,558.80","1,558.80",108
"Jan 16, 2020","1,555.70","1,556.10","1,548.50","1,549.00","1,549.00",98
"Jan 15, 2020","1,548.00","1,553.90","1,545.60","1,552.10","1,552.10",11
"Jan 14, 2020","1,546.70","1,546.70","1,534.90","1,542.40","1,542.40",32
"Jan 13, 2020","1,557.40","1,558.00","1,548.40","1,548.40","1,548.40",48
"Jan 10, 2020","1,551.20","1,558.80","1,545.40","1,557.50","1,557.50",16
"Jan 09, 2020","1,555.70","1,555.70","1,543.30","1,551.70","1,551.70",54
"Jan 08, 2020","1,579.70","1,604.20","1,552.30","1,557.40","1,557.40",236
"Jan 07, 2020","1,558.30","1,576.30","1,558.30","1,571.80","1,571.80",47
"Jan 06, 2020","1,580.00","1,580.00","1,560.40","1,566.20","1,566.20",416
"Jan 03, 2020","1,530.10","1,552.70","1,530.10","1,549.20","1,549.20",107
"Jan 02, 2020","1,518.10","1,528.70","1,518.00","1,524.50","1,524.50",214
"Dec 31, 2019","1,513.80","1,523.40","1,513.80","1,519.50","1,519.50",301
"Dec 30, 2019","1,512.60","1,515.10","1,510.00","1,514.50","1,514.50",446
"Dec 27, 2019","1,513.80","1,513.80","1,513.80","1,513.80","1,513.80",839
"Dec 26, 2019","1,505.20","1,512.30","1,505.00","1,509.30","1,509.30",126
"Dec 24, 2019","1,488.70","1,499.10","1,488.70","1,499.10","1,499.10",52
"Dec 23, 2019","1,482.30","1,482.50","1,479.90","1,482.50","1,482.50",391
"Dec 20, 2019","1,476.70","1,478.10","1,474.70","1,474.70","1,474.70",118
"Dec 19, 2019","1,475.90","1,478.90","1,473.30","1,478.20","1,478.20",319
"Dec 18, 2019","1,472.60","1,472.60","1,472.60","1,472.60","1,472.60",250
"Dec 17, 2019","1,474.10","1,476.90","1,474.00","1,474.60","1,474.60",410
"Dec 16, 2019","1,473.80","1,475.30","1,473.80","1,475.00","1,475.00",99
"Dec 13, 2019","1,463.10","1,475.90","1,463.10","1,475.60","1,475.60",468
"Dec 12, 2019","1,475.10","1,483.90","1,463.70","1,466.70","1,466.70",955
"Dec 11, 2019","1,463.10","1,475.40","1,463.10","1,469.40","1,469.40",393
"Dec 10, 2019","1,460.70","1,467.20","1,460.70","1,462.60","1,462.60",367
"Dec 09, 2019","1,458.80","1,464.20","1,458.60","1,459.30","1,459.30","1,461"
"Dec 06, 2019","1,475.00","1,476.00","1,458.20","1,459.10","1,459.10",899
"Dec 05, 2019","1,474.70","1,478.00","1,472.30","1,476.90","1,476.90",907
"Dec 04, 2019","1,477.50","1,483.40","1,471.20","1,474.00","1,474.00",613
"Dec 03, 2019","1,461.60","1,480.40","1,459.50","1,478.20","1,478.20","1,460"
"Dec 02, 2019","1,462.80","1,464.40","1,453.30","1,462.30","1,462.30","2,172"
"Nov 29, 2019","1,453.60","1,465.60","1,452.10","1,465.60","1,465.60","7,020"
"Nov 27, 2019","1,461.10","1,461.90","1,452.00","1,453.40","1,453.40","88,364"
"Nov 26, 2019","1,459.80","1,459.80","1,459.80","1,459.80","1,459.80","346,362"
"Nov 25, 2019","1,457.10","1,457.10","1,455.50","1,456.60","1,456.60",14
"Nov 22, 2019","1,468.60","1,468.60","1,463.10","1,463.10","1,463.10",19
"Nov 21, 2019","1,463.10","1,463.10","1,463.10","1,463.10","1,463.10",16
"Nov 20, 2019","1,472.60","1,474.50","1,467.30","1,473.30","1,473.30",31
"Nov 19, 2019","1,467.70","1,474.30","1,467.70","1,473.30","1,473.30",18
"Nov 18, 2019","1,472.00","1,472.00","1,469.70","1,470.90","1,470.90",141
"Nov 15, 2019","1,469.10","1,469.10","1,467.30","1,467.30","1,467.30",13
"Nov 14, 2019","1,463.80","1,471.80","1,463.70","1,471.80","1,471.80",83
"Nov 13, 2019","1,456.80","1,463.30","1,456.80","1,461.70","1,461.70",56
"Nov 12, 2019","1,454.90","1,454.90","1,447.10","1,452.10","1,452.10",6
"Nov 11, 2019","1,461.00","1,461.00","1,449.30","1,455.50","1,455.50",22
"Nov 08, 2019","1,469.10","1,469.10","1,461.30","1,461.30","1,461.30",21
"Nov 07, 2019","1,489.10","1,489.10","1,464.20","1,464.20","1,464.20",581
"Nov 06, 2019","1,483.20","1,491.00","1,483.20","1,490.20","1,490.20",567
"Nov 05, 2019","1,507.10","1,507.10","1,480.80","1,480.80","1,480.80",31
"Nov 04, 2019","1,511.60","1,511.60","1,508.00","1,508.00","1,508.00",101
"Nov 01, 2019","1,511.00","1,511.60","1,503.00","1,508.00","1,508.00",235
"Oct 31, 2019","1,496.10","1,513.10","1,496.10","1,511.40","1,511.40",210
"Oct 30, 2019","1,487.20","1,495.40","1,481.00","1,493.20","1,493.20",320
"Oct 29, 2019","1,485.90","1,487.00","1,485.90","1,487.00","1,487.00",425
"Oct 28, 2019","1,504.10","1,504.10","1,490.00","1,490.00","1,490.00",37
"Oct 25, 2019","1,501.40","1,514.30","1,499.00","1,499.50","1,499.50",93
"Oct 24, 2019","1,490.50","1,501.20","1,485.90","1,498.90","1,498.90",115
"Oct 23, 2019","1,486.40","1,490.30","1,486.40","1,489.90","1,489.90",67
"Oct 22, 2019","1,483.40","1,483.50","1,481.70","1,481.70","1,481.70",99
"Oct 21, 2019","1,489.90","1,489.90","1,481.50","1,482.40","1,482.40",72
"Oct 18, 2019","1,487.30","1,489.10","1,486.60","1,488.20","1,488.20",82
"Oct 17, 2019","1,486.20","1,493.20","1,485.80","1,492.30","1,492.30",271
"Oct 16, 2019","1,482.00","1,488.00","1,480.00","1,488.00","1,488.00",383
"Oct 15, 2019","1,488.90","1,495.40","1,476.60","1,477.60","1,477.60",367
"Oct 14, 2019","1,484.40","1,493.50","1,481.30","1,491.70","1,491.70",400
"Oct 11, 2019","1,491.90","1,494.90","1,476.90","1,482.70","1,482.70",57
"Oct 10, 2019","1,511.20","1,511.20","1,490.60","1,494.80","1,494.80",78
"Oct 09, 2019","1,507.70","1,507.70","1,498.40","1,506.10","1,506.10",120
"Oct 08, 2019","1,489.40","1,506.30","1,489.30","1,497.20","1,497.20",46
"Oct 07, 2019","1,504.80","1,505.80","1,489.10","1,497.70","1,497.70",121
"Oct 04, 2019","1,505.60","1,508.70","1,497.10","1,506.20","1,506.20",233
"Oct 03, 2019","1,497.40","1,518.20","1,496.60","1,507.10","1,507.10","1,213"
"Oct 02, 2019","1,476.60","1,503.70","1,474.10","1,501.00","1,501.00",205
"Oct 01, 2019","1,468.70","1,485.50","1,458.30","1,482.00","1,482.00",219
"Sep 30, 2019","1,495.90","1,495.90","1,463.50","1,465.70","1,465.70","1,078"
"Sep 27, 2019","1,504.20","1,506.10","1,485.60","1,499.10","1,499.10","7,827"
"Sep 26, 2019","1,507.50","1,507.50","1,507.50","1,507.50","1,507.50","8,178"
"Sep 25, 2019","1,527.60","1,527.90","1,504.60","1,504.60","1,504.60",25
"Sep 24, 2019","1,515.10","1,533.00","1,515.10","1,532.10","1,532.10",25
"Sep 23, 2019","1,515.50","1,523.70","1,515.50","1,523.70","1,523.70",5
"Sep 20, 2019","1,503.00","1,507.30","1,503.00","1,507.30","1,507.30",2
"Sep 19, 2019","1,496.10","1,502.40","1,496.10","1,498.40","1,498.40",10
"Sep 18, 2019","1,508.90","1,509.40","1,489.30","1,507.50","1,507.50",8
"Sep 17, 2019","1,497.90","1,505.10","1,497.90","1,505.10","1,505.10",3
"Sep 16, 2019","1,506.60","1,506.80","1,496.90","1,503.10","1,503.10",21
"Sep 13, 2019","1,490.90","1,490.90","1,486.90","1,490.90","1,490.90",1
"Sep 12, 2019","1,499.50","1,515.40","1,498.70","1,498.70","1,498.70",27
"Sep 11, 2019","1,491.70","1,496.60","1,490.20","1,494.40","1,494.40",8
"Sep 10, 2019","1,498.50","1,498.50","1,486.90","1,490.30","1,490.30",23
"Sep 09, 2019","1,509.00","1,513.00","1,498.00","1,502.20","1,502.20",69
"Sep 06, 2019","1,517.30","1,526.00","1,504.50","1,506.20","1,506.20",54
"Sep 05, 2019","1,551.00","1,551.10","1,511.10","1,515.40","1,515.40",125
"Sep 04, 2019","1,549.00","1,553.20","1,534.80","1,550.30","1,550.30",46
"Sep 03, 2019","1,522.90","1,547.30","1,521.00","1,545.90","1,545.90",139
"Aug 30, 2019","1,524.60","1,530.40","1,516.70","1,519.10","1,519.10",276
"Aug 29, 2019","1,537.50","1,549.30","1,519.60","1,526.50","1,526.50",704
"Aug 28, 2019","1,538.10","1,538.10","1,537.80","1,537.80","1,537.80","2,756"
"Aug 27, 2019","1,530.50","1,542.10","1,528.50","1,541.00","1,541.00",166
"Aug 26, 2019","1,543.20","1,543.30","1,524.30","1,526.30","1,526.30",334
"Aug 23, 2019","1,493.50","1,527.60","1,493.50","1,526.60","1,526.60",983
"Aug 22, 2019","1,495.10","1,497.30","1,493.80","1,497.30","1,497.30",686
"Aug 21, 2019","1,504.90","1,505.00","1,498.80","1,504.60","1,504.60",350
"Aug 20, 2019","1,497.50","1,506.10","1,497.50","1,504.60","1,504.60",486
"Aug 19, 2019","1,507.20","1,507.60","1,492.90","1,500.40","1,500.40",205
"Aug 16, 2019","1,524.60","1,524.60","1,504.70","1,512.50","1,512.50","1,815"
"Aug 15, 2019","1,519.80","1,522.70","1,510.60","1,519.60","1,519.60",87
"Aug 14, 2019","1,500.00","1,520.50","1,497.00","1,515.90","1,515.90",328
"Aug 13, 2019","1,510.40","1,531.40","1,483.70","1,502.20","1,502.20",672
"Aug 12, 2019","1,496.00","1,514.90","1,488.10","1,505.30","1,505.30",257
"Aug 09, 2019","1,506.20","1,507.50","1,495.60","1,496.60","1,496.60",74
"Aug 08, 2019","1,498.40","1,508.50","1,492.00","1,497.70","1,497.70",367
"Aug 07, 2019","1,473.50","1,509.90","1,473.20","1,507.30","1,507.30",824
"Aug 06, 2019","1,469.70","1,475.00","1,457.70","1,472.40","1,472.40",460
"Aug 05, 2019","1,440.40","1,469.70","1,440.40","1,464.60","1,464.60","1,008"
"Aug 02, 2019","1,448.00","1,448.00","1,432.30","1,445.60","1,445.60","1,873"
"Aug 01, 2019","1,411.30","1,445.20","1,400.90","1,420.90","1,420.90","2,431"
"Jul 31, 2019","1,431.30","1,435.80","1,411.20","1,426.10","1,426.10","3,294"
"Jul 30, 2019","1,426.30","1,433.90","1,422.10","1,429.70","1,429.70","73,874"
"Jul 29, 2019","1,419.60","1,419.60","1,419.60","1,419.60","1,419.60","224,267"
"Jul 26, 2019","1,422.80","1,423.00","1,418.50","1,418.50","1,418.50",5
"Jul 25, 2019","1,413.90","1,413.90","1,413.90","1,413.90","1,413.90",4
"Jul 24, 2019","1,422.80","1,422.80","1,422.80","1,422.80","1,422.80",20
"Jul 23, 2019","1,418.60","1,421.30","1,416.30","1,420.10","1,420.10",5
"Jul 22, 2019","1,425.30","1,425.30","1,424.00","1,425.30","1,425.30",1
"Jul 19, 2019","1,440.50","1,442.00","1,425.10","1,425.10","1,425.10",22
"Jul 18, 2019","1,422.30","1,444.20","1,419.50","1,426.10","1,426.10",66
"Jul 17, 2019","1,404.60","1,421.30","1,404.60","1,421.30","1,421.30",6
"Jul 16, 2019","1,413.60","1,413.70","1,405.00","1,409.20","1,409.20",13
"Jul 15, 2019","1,414.40","1,415.00","1,411.40","1,411.40","1,411.40",25
"Jul 12, 2019","1,405.60","1,410.10","1,405.60","1,409.90","1,409.90",8
"Jul 11, 2019","1,424.00","1,424.00","1,404.30","1,404.30","1,404.30",6
"Jul 10, 2019","1,409.90","1,410.10","1,409.90","1,410.10","1,410.10",50
"Jul 09, 2019","1,394.50","1,397.50","1,386.20","1,397.50","1,397.50",53
"Jul 08, 2019","1,395.90","1,397.00","1,393.60","1,397.00","1,397.00",14
"Jul 05, 2019","1,418.30","1,418.30","1,390.20","1,396.70","1,396.70",20
"Jul 03, 2019","1,431.00","1,434.00","1,413.10","1,417.70","1,417.70",46
"Jul 02, 2019","1,391.10","1,418.40","1,390.80","1,404.60","1,404.60",38
"Jul 01, 2019","1,386.60","1,395.80","1,382.80","1,385.60","1,385.60",214
"Jun 28, 2019","1,408.30","1,422.00","1,408.30","1,409.70","1,409.70",356
"Jun 27, 2019","1,407.00","1,410.80","1,399.80","1,408.40","1,408.40",437
"Jun 26, 2019","1,407.20","1,413.30","1,405.80","1,411.60","1,411.60","1,333"
"Jun 25, 2019","1,418.10","1,433.30","1,414.90","1,414.90","1,414.90",105
"Jun 24, 2019","1,406.00","1,420.60","1,402.10","1,414.30","1,414.30",125
"Jun 21, 2019","1,406.00","1,406.00","1,390.30","1,396.20","1,396.20",35
"Jun 20, 2019","1,381.50","1,392.90","1,379.50","1,392.90","1,392.90",76
"Jun 19, 2019","1,344.00","1,344.60","1,344.00","1,344.60","1,344.60",129
"Jun 18, 2019","1,349.30","1,349.30","1,341.60","1,346.60","1,346.60",29
"Jun 17, 2019","1,339.00","1,340.30","1,335.00","1,338.70","1,338.70",76
"Jun 14, 2019","1,345.40","1,355.40","1,339.30","1,340.10","1,340.10",914
"Jun 13, 2019","1,331.60","1,341.10","1,331.60","1,339.20","1,339.20",157
"Jun 12, 2019","1,326.90","1,334.50","1,326.90","1,331.90","1,331.90",139
"Jun 11, 2019","1,328.40","1,328.40","1,319.10","1,326.40","1,326.40",201
"Jun 10, 2019","1,335.80","1,336.50","1,324.10","1,324.70","1,324.70",268
"Jun 07, 2019","1,333.10","1,347.70","1,329.80","1,341.20","1,341.20",240
"Jun 06, 2019","1,330.80","1,338.70","1,326.20","1,337.60","1,337.60",161
"Jun 05, 2019","1,328.90","1,343.30","1,326.30","1,328.30","1,328.30",622
"Jun 04, 2019","1,324.30","1,328.60","1,320.80","1,323.40","1,323.40",302
"Jun 03, 2019","1,307.00","1,327.80","1,307.00","1,322.70","1,322.70",812
"May 31, 2019","1,287.70","1,306.40","1,287.50","1,305.80","1,305.80","2,814"
"May 30, 2019","1,279.40","1,288.30","1,273.90","1,287.10","1,287.10","55,573"
"May 29, 2019","1,280.60","1,280.60","1,280.60","1,280.60","1,280.60","189,694"
"May 28, 2019","1,276.50","1,276.50","1,276.50","1,276.50","1,276.50",-
"May 24, 2019","1,283.00","1,283.00","1,283.00","1,283.00","1,283.00",9
"May 23, 2019","1,284.80","1,284.80","1,284.80","1,284.80","1,284.80",-
"May 22, 2019","1,273.60","1,273.60","1,273.60","1,273.60","1,273.60",-
"May 21, 2019","1,272.00","1,272.00","1,272.00","1,272.00","1,272.00",-
"May 20, 2019","1,276.10","1,276.10","1,276.10","1,276.10","1,276.10",20
"May 17, 2019","1,280.00","1,280.00","1,274.50","1,274.50","1,274.50",1
"May 16, 2019","1,285.20","1,285.40","1,285.00","1,285.00","1,285.00",3
"May 15, 2019","1,296.90","1,296.90","1,296.00","1,296.30","1,296.30",55
"May 14, 2019","1,297.80","1,297.80","1,294.70","1,294.70","1,294.70",6
"May 13, 2019","1,286.70","1,300.10","1,281.80","1,300.10","1,300.10",56
"May 10, 2019","1,285.40","1,286.50","1,283.30","1,285.70","1,285.70",6
"May 09, 2019","1,278.90","1,285.00","1,278.80","1,283.50","1,283.50",38
"May 08, 2019","1,279.40","1,279.40","1,279.40","1,279.40","1,279.40",5
"May 07, 2019","1,280.50","1,283.50","1,280.50","1,283.50","1,283.50",8
"May 06, 2019","1,282.20","1,282.20","1,280.30","1,281.70","1,281.70",12
"May 03, 2019","1,270.10","1,279.20","1,270.10","1,279.20","1,279.20",15
"May 02, 2019","1,269.20","1,270.80","1,266.60","1,269.70","1,269.70",63
"May 01, 2019","1,278.70","1,283.30","1,278.70","1,281.40","1,281.40",70
"Apr 30, 2019","1,281.70","1,283.30","1,280.80","1,282.80","1,282.80",114
"Apr 29, 2019","1,284.80","1,284.90","1,277.10","1,278.60","1,278.60",568
"Apr 26, 2019","1,284.90","1,284.90","1,284.90","1,284.90","1,284.90",804
"Apr 25, 2019","1,280.60","1,280.80","1,275.80","1,275.80","1,275.80",95
"Apr 24, 2019","1,268.40","1,275.50","1,267.80","1,275.50","1,275.50",518
"Apr 23, 2019","1,266.40","1,269.80","1,266.00","1,269.30","1,269.30",206
"Apr 22, 2019","1,273.50","1,273.50","1,273.50","1,273.50","1,273.50",147
"Apr 18, 2019","1,270.80","1,273.60","1,270.10","1,271.90","1,271.90",27
"Apr 17, 2019","1,273.50","1,273.50","1,271.60","1,272.20","1,272.20",308
"Apr 16, 2019","1,285.20","1,285.20","1,272.20","1,272.60","1,272.60",643
"Apr 15, 2019","1,284.80","1,287.30","1,282.30","1,286.80","1,286.80",523
"Apr 12, 2019","1,293.40","1,293.40","1,289.20","1,290.60","1,290.60",607
"Apr 11, 2019","1,307.00","1,307.10","1,288.60","1,288.60","1,288.60",420
"Apr 10, 2019","1,304.00","1,309.10","1,301.50","1,309.10","1,309.10",66
"Apr 09, 2019","1,298.50","1,304.90","1,298.50","1,303.50","1,303.50",30
"Apr 08, 2019","1,292.20","1,302.10","1,291.80","1,297.10","1,297.10",63
